id_filme;title;data_lanc;budget;revenue;vote_average;vote_count;popularity;id_diretor
192132;Palo Alto;2014-05-09;0;0;6.4;348;16.570708;1193602.0
24424;Ajami;2009-09-17;0;0;6.8;27;0.51799;91602.0
13198;Wristcutters: A Love Story;2006-01-24;0;0;6.7;160;8.542921;74272.0
244267;I Origins;2014-07-18;0;336472;7.5;1063;37.555398;45459.0
21413;The Battle of Shaker Heights;2003-08-22;1000000;0;5.6;17;5.20209;88832.0
123678;The Act of Killing;2012-08-31;1000000;444575;7.5;210;8.887411;53296.0
13362;Taxi to the Dark Side;2007-04-30;1000000;274661;6.6;53;0.748565;71797.0
39183;Once in a Lifetime: The Extraordinary Story of the New York Cosmos;2006-01-01;1000000;0;4.7;3;0.436148;4339.0
62402;Guiana 1838;2004-09-24;0;0;2.8;3;0.030253;1867383.0
206412;Lisa Picard Is Famous;2000-05-14;0;0;4.0;1;0.690089;2171.0
201132;Antarctica: A Year on Ice;2013-09-05;1000000;0;7.2;29;1.883947;1182832.0
251471;A LEGO Brickumentary;2015-07-31;650000;0;6.4;55;1.631274;129921.0
112456;Hardflip;2012-06-01;1000000;0;4.7;5;0.341461;1023720.0
20296;Chocolate: Deep Dark Secrets;2005-09-16;0;0;3.4;6;0.887821;126763.0
25983;The House of the Devil;2009-04-25;0;0;6.0;197;8.628485;101542.0
66195;The Perfect Host;2010-07-01;0;14870;6.2;135;6.507094;550681.0
16155;Safe Men;1998-08-17;0;0;6.3;16;1.190729;17871.0
46727;Speedway Junky;1999-02-11;1000000;0;5.2;7;0.340019;137392.0
55180;The Last Big Thing;1998-09-23;0;0;6.0;3;0.678475;158480.0
29015;The Specials;2000-09-22;0;0;5.5;11;9.055447;35796.0
91122;16 to Life;2009-09-19;0;0;4.4;5;0.108468;939176.0
18206;Alone With Her;2006-04-28;1000000;10018;6.2;20;2.175696;103031.0
320146;Creative Control;2016-03-11;1000000;0;5.4;25;1.50211;101810.0
13856;Special;2006-01-30;1000000;7202;6.6;32;1.260314;75919.0
219716;Sparkler;1999-03-19;0;0;0.0;1;0.547654;239418.0
43630;The Helix... Loaded;2005-01-01;0;0;4.8;2;0.0206;
56491;In Her Line of Fire;2006-04-21;0;0;3.3;9;0.429587;84981.0
99826;The Jimmy Show;2002-01-16;0;0;8.0;1;0.098351;11805.0
186935;Heli;2013-08-09;1000000;0;6.2;32;3.629777;56375.0
357441;Karachi se Lahore;2015-07-31;0;0;8.0;1;0.060003;
19344;Loving Annabelle;2006-03-08;900000;0;6.4;55;7.145832;84515.0
242083;Hits;2014-01-21;1000000;0;4.9;23;3.638411;212.0
18869;Jimmy and Judy;2006-01-01;0;0;5.4;8;1.255771;92834.0
26673;Frat Party;2009-01-01;0;0;3.5;4;0.783842;194915.0
41830;The Party's Over;1965-04-22;0;0;6.1;6;0.118324;9915.0
37694;Proud;2004-07-02;0;0;5.5;3;0.023681;568822.0
63287;The Poker House;2008-06-20;0;0;6.1;47;2.948576;15309.0
335874;Childless;2015-04-03;0;0;4.5;2;0.243853;1467662.0
34592;ZMD: Zombies of Mass Destruction;2009-01-01;0;0;4.7;31;1.563711;115627.0
92635;Snow White: A Deadly Summer;2012-03-16;1000000;0;4.8;11;0.653495;97618.0
258755;Hidden Away;2014-10-03;0;0;7.6;26;1.233688;1012105.0
96534;My Last Day Without You;2011-06-11;1000000;0;5.7;3;0.153625;227945.0
21283;Steppin: The Movie;2009-05-19;0;0;5.0;4;0.328498;87360.0
272724;Doc Holliday's Revenge;2014-06-01;1000000;0;3.2;3;0.4594;97618.0
84178;Black Rock;2012-01-21;0;0;4.9;78;7.207051;221944.0
101179;Truth or Dare;2012-08-05;0;0;5.7;117;6.679954;145045.0
52462;The Pet;2006-05-17;0;0;5.3;3;1.284741;146026.0
269057;Bang Bang Baby;2014-09-08;1000000;0;6.6;8;0.973323;1196522.0
287524;Fear Clinic;2014-10-31;1;0;4.0;42;1.859965;82101.0
206213;Zombie Hunter;2013-07-25;0;0;3.5;34;3.418372;1188585.0
248402;A Fine Step;2014-04-16;0;0;4.1;7;0.65434;985146.0
29146;Charly;1968-09-23;950000;814666;6.6;28;0.178689;16888.0
207769;Banshee Chapter;2013-08-26;950000;0;5.7;92;7.310879;1191051.0
271185;Ask Me Anything;2014-04-19;950000;0;5.5;155;8.976128;54781.0
29731;And Then Came Love;2007-01-01;0;0;5.0;1;0.280829;76462.0
292539;Food Chains;2014-04-26;913000;0;7.4;8;0.795698;1341629.0
654;On the Waterfront;1954-06-22;910000;9600000;8.0;357;16.015599;2746.0
91070;L!fe Happens;2011-06-18;930000;30905;5.3;66;5.974156;939123.0
2009;4 Months, 3 Weeks and 2 Days;2007-08-24;852510;1185783;7.3;156;9.270133;20657.0
323270;The Horror Network Vol. 1;2015-10-27;0;0;5.0;2;0.392658;146275.0
2652;Hard Candy;2005-01-14;950000;7022209;6.8;701;25.918007;27571.0
9813;The Quiet;2005-09-12;900000;381420;6.1;73;4.0971;59466.0
60421;Circumstance;2011-08-26;0;0;7.4;23;2.34239;549971.0
157354;Fruitvale Station;2013-07-25;0;17385830;7.3;390;20.967146;1056121.0
127867;The Brass Teapot;2012-09-08;0;0;5.8;160;10.639774;1085904.0
3170;Bambi;1942-08-14;858000;267447150;6.8;1405;47.651878;5446.0
14014;The Hammer;2007-04-01;0;0;6.5;15;0.957022;76247.0
15708;Latter Days;2003-07-10;850000;819939;6.7;56;5.424916;69737.0
146882;Elza;2011-04-11;0;0;0.0;0;0.007254;1124971.0
215918;1982;2013-12-31;1000000;0;5.0;1;0.175885;1150712.0
84200;For a Good Time, Call...;2012-08-31;850000;1243961;5.8;110;14.238376;930629.0
84184;Celeste & Jesse Forever;2012-08-03;0;3094813;6.4;163;9.436431;109745.0
45767;Time Changer;2002-10-25;0;0;5.2;9;0.339757;122842.0
14823;London to Brighton;2006-12-01;0;0;6.5;34;3.060685;80384.0
367551;American Hero;2015-12-11;0;0;5.0;62;5.023091;41530.0
343409;Windsor Drive;2015-06-26;0;0;2.0;1;0.504251;1517664.0
60243;A Separation;2011-03-15;800000;0;7.7;469;12.049373;229931.0
57294;Crying with Laughter;2009-06-01;0;0;7.0;1;0.108135;222098.0
11446;Welcome to the Dollhouse;1995-05-24;0;0;6.9;103;5.870319;66605.0
47889;Ruby in Paradise;1993-10-08;800000;1001437;5.6;10;0.59424;138322.0
25461;Raising Victor Vargas;2002-05-16;800000;2816116;7.8;13;3.643662;71548.0
905;Pandora's Box;1929-01-30;0;0;7.6;45;1.824184;13899.0
279759;Harrison Montgomery;2008-01-01;0;0;0.0;0;0.006943;
78705;Live-In Maid;2004-09-21;0;0;7.8;3;0.038706;1018728.0
25212;Deterrence;2000-03-10;0;0;6.1;7;2.171288;21526.0
26899;The Mudge Boy;2003-01-17;800000;62852;7.3;23;5.292536;42952.0
146269;The Young Unknowns;2000-03-12;0;0;0.0;0;0.004922;210562.0
292483;Not Cool;2014-09-23;0;0;3.7;25;1.186971;168349.0
14451;Dead Snow;2009-01-09;800000;1984662;6.1;311;11.205726;76927.0
10105;Saints and Soldiers;2003-09-11;780000;0;6.6;98;6.003418;63477.0
211557;Vessel;2012-10-28;0;0;5.9;8;0.322553;554900.0
838;American Graffiti;1973-08-01;777000;140000000;6.9;324;19.326115;1.0
40862;Iraq for Sale: The War Profiteers;2006-01-01;0;0;8.0;6;1.517771;51521.0
13158;Aqua Teen Hunger Force Colon Movie Film for Theaters;2007-04-13;0;0;6.5;35;1.453146;74339.0
84332;Safety Not Guaranteed;2012-06-08;750000;4007792;6.8;556;25.186002;930707.0
74510;Kevin Hart: Laugh at My Pain;2011-09-09;0;0;7.7;43;5.498834;20400.0
74725;Kill List;2011-09-02;500000;171760;6.0;210;12.203041;137467.0
58428;The Innkeepers;2011-12-01;750000;78396;5.4;219;14.386807;101542.0
8416;The Conformist;1970-10-21;750000;0;7.6;127;8.429295;4956.0
36584;Interview with the Assassin;2002-05-09;500000;0;5.6;5;0.471264;17329.0
13429;Donkey Punch;2008-07-18;0;0;4.5;52;3.283886;74436.0
9022;All the Boys Love Mandy Lane;2008-02-15;750000;0;5.7;209;12.284939;56661.0
22530;Bled;2008-01-01;0;0;3.8;4;1.039149;113682.0
288;High Noon;1952-03-27;730000;8000000;7.6;334;18.644023;4065.0
14275;Hoop Dreams;1994-09-12;700000;7830611;7.7;87;9.188431;122449.0
2287;Rize;2005-01-15;0;0;5.9;13;1.623769;23590.0
18734;L.I.E.;2001-01-20;700000;1667192;6.7;31;7.731064;84931.0
206197;The Sisterhood of Night;2015-04-10;0;0;6.5;31;2.868942;544748.0
26837;B-Girl;2009-07-29;0;0;5.5;7;0.631571;1058257.0
7859;Half Nelson;2006-08-11;700000;4911725;6.5;240;12.378031;53068.0
302579;Naturally Native;1999-10-08;700000;10508;0.0;0;0.578798;131455.0
51955;Hav Plenty;1997-09-11;0;0;0.0;0;0.003142;93133.0
376004;Adulterers;2016-01-05;750000;0;5.2;16;1.471139;688807.0
158752;Escape from Tomorrow;2013-10-11;650;0;4.8;87;1.352222;1140160.0
40658;Starsuckers;2009-09-30;0;0;6.2;5;0.429083;1122434.0
296943;The Hadza:  Last of the First;2014-10-31;0;0;0.0;0;0.045648;948217.0
118612;After;2012-08-27;0;0;5.6;63;4.596157;1100753.0
138976;Treachery;2013-05-16;625000;0;4.8;5;0.283059;1110059.0
323967;Walter;2015-03-13;700000;0;5.3;26;2.659006;62773.0
3080;Top Hat;1935-09-06;609000;3202000;7.4;59;3.898498;30165.0
2667;The Blair Witch Project;1999-07-14;60000;248000000;6.3;1055;41.690578;26849.0
9459;Woodstock;1970-03-26;600000;34505110;7.1;66;3.409764;57885.0
11598;The Kentucky Fried Movie;1977-08-10;600000;0;6.4;66;10.861167;4610.0
26916;Mercy Streets;2000-10-31;0;0;5.5;2;0.099902;94471.0
181940;Carousel of Revenge;2007-07-20;0;0;0.0;0;0.006069;1164825.0
125263;Broken Vessels;1998-04-18;0;0;6.0;2;0.069277;43439.0
263503;Water & Power;2014-05-02;0;0;3.0;1;0.350557;57414.0
324322;They Will Have to Kill Us First;2015-10-13;522360;0;5.0;1;0.071349;1424432.0
331493;Light from the Darkroom;2014-01-01;0;0;0.0;0;0.012942;
375950;The Country Doctor;2016-03-23;0;0;6.0;63;2.651304;231431.0
278348;The Maid's Room;2014-08-08;0;0;4.8;4;1.501688;185995.0
704;A Hard Day's Night;1964-07-06;560000;12299668;7.3;168;10.730056;10586.0
70875;The Harvest (La Cosecha);2011-07-29;56000;0;0.0;0;0.010909;232190.0
75986;Love Letters;1983-04-01;550000;0;4.6;4;0.001586;21371.0
385636;Juliet and Alfa Romeo;2015-09-17;0;0;6.0;1;0.061248;1380244.0
14438;Fireproof;2008-09-26;500000;33456317;7.0;100;6.093989;78040.0
211086;Faith Connections;2013-11-21;550000;0;4.2;3;0.48088;7324.0
23069;Benji;1974-10-17;0;0;6.1;35;2.651418;94787.0
83;Open Water;2004-08-06;130000;54667954;5.4;315;15.611857;640.0
89857;High Road;2012-03-06;0;0;5.8;22;1.292948;59841.0
30315;Kingdom of the Spiders;1977-08-24;500000;17000000;5.7;30;2.537032;97966.0
14358;Mad Hot Ballroom;2005-05-13;0;0;7.2;8;0.772668;229374.0
2056;The Station Agent;2003-01-26;500000;8679814;7.4;210;11.578545;17867.0
41144;To Save A Life;2009-11-05;0;0;6.2;21;0.05021;125637.0
35199;Wordplay;2006-06-26;0;0;7.3;10;0.906096;116330.0
14271;Beyond the Mat;1999-10-22;2053648;500000;7.8;17;2.778633;57328.0
16653;The Singles Ward;2002-01-30;0;0;7.5;4;0.920591;288712.0
14757;Osama;2003-05-20;46000;0;6.3;32;1.447734;77273.0
84401;Sholem Aleichem: Laughing In The Darkness;2012-02-24;500000;845188;7.0;2;0.109579;656971.0
23655;Groove;2000-06-08;0;0;5.6;6;1.09454;17042.0
36825;The R.M.;2003-01-31;0;0;4.8;4;0.082978;288712.0
33430;Twin Falls Idaho;1999-07-30;0;0;7.0;11;0.619136;41887.0
12281;Mean Creek;2004-01-15;500000;603943;6.9;106;8.519202;72034.0
125052;Hurricane Streets;1997-01-21;0;0;4.8;4;0.36447;66800.0
96238;Never Again;2002-07-12;0;0;4.0;3;0.039077;68185.0
30246;Civil Brand;2003-08-29;0;0;5.3;4;0.665512;105882.0
7301;Lonesome Jim;2005-11-16;0;0;6.4;26;3.433625;884.0
172533;Drinking Buddies;2013-08-23;0;343341;6.0;356;17.378455;40863.0
180383;Deceptive Practice: The Mysteries and Mentors of Ricky Jay;2012-10-04;500000;0;7.1;17;0.425195;1115066.0
346;Seven Samurai;1954-04-26;2000000;271841;8.2;878;39.756748;5026.0
84318;The Other Dream Team;2012-09-28;0;0;6.9;7;0.388401;930701.0
45145;Johnny Suede;1991-08-18;500000;0;4.7;13;1.354816;6400.0
13983;Finishing The Game;2007-01-21;0;0;4.9;8;0.459625;58189.0
45649;Rubber;2010-07-09;500000;98017;5.7;251;9.108949;133398.0
19844;Kiss the Bride;2007-01-01;0;0;4.2;11;1.65426;69737.0
21801;The Slaughter Rule;2002-01-01;0;0;6.2;9;1.390909;641437.0
43933;Monsters;2010-06-18;500000;4242978;6.2;587;26.406001;129894.0
73511;The Californians;2005-10-21;0;0;4.0;1;0.218736;132812.0
43653;The Living Wake;2007-01-01;0;0;5.0;1;0.383442;93022.0
139715;Detention of the Dead;2012-04-27;500000;0;4.5;34;2.391847;92287.0
45380;Crazy Stone;2006-01-01;0;0;6.9;22;1.68502;17295.0
30867;Scott Walker: 30 Century Man;2006-10-31;0;0;7.0;8;0.607782;107168.0
81220;Everything Put Together;2001-11-02;500000;0;5.0;2;0.046903;12995.0
253626;Good Kill;2015-04-09;0;316472;5.9;208;10.924273;8685.0
294550;The Outrageous Sophie Tucker;2014-05-02;0;0;0.0;0;0.021419;139537.0
90369;Now Is Good;2012-05-25;0;0;7.3;371;14.142073;17510.0
117942;Girls Gone Dead;2012-03-28;500000;0;3.5;14;1.600171;98541.0
380097;America Is Still the Place;;0;0;0.0;0;0.0;
322194;Subconscious;2015-03-10;0;0;3.4;4;0.397323;1184351.0
98568;Enter Nowhere;2011-10-22;0;0;6.5;49;3.637857;155945.0
119657;El Rey de Najayo;2012-03-01;500;0;0.0;0;0.080105;1070682.0
380733;Fight to the Finish;2016-02-02;0;0;5.2;3;0.251828;1571422.0
285743;Alleluia! The Devil's Carnival;2016-03-29;0;0;6.0;2;0.674398;2675.0
362765;The Sound and the Shadow;2014-10-19;0;0;0.0;0;0.072359;1519326.0
379532;Rodeo Girl;2016-01-05;0;0;5.5;1;0.087574;88506.0
253261;Born to Fly: Elizabeth Streb vs. Gravity;2014-03-08;0;0;5.0;1;0.069244;1161761.0
297100;The Little Ponderosa Zoo;2014-09-11;500000;0;2.0;1;0.073079;
15239;The Toxic Avenger;1984-05-01;0;0;6.3;113;6.672008;78021.0
94072;Straight Out of Brooklyn;1991-06-13;0;0;4.3;4;0.161517;230059.0
4107;Bloody Sunday;2002-01-16;0;773228;7.2;53;7.330691;25598.0
325579;Diamond Ruff;2015-01-01;0;0;2.4;4;0.165257;
15624;Conversations with Other Women;2006-06-07;450000;973525;6.2;38;4.442355;78481.0
17287;Poultrygeist: Night of the Chicken Dead;2006-12-26;0;0;5.9;41;3.905877;78021.0
198370;Mutual Friends;2014-04-15;0;0;0.0;0;0.136721;1291408.0
3062;42nd Street;1933-02-02;439000;2281000;6.1;37;1.933366;21305.0
328307;Rise of the Entrepreneur: The Search for a Better Way;2014-11-20;0;0;8.0;1;0.052942;
15389;Metropolitan;1990-08-03;225000;0;7.0;38;1.014966;78188.0
464;As It Is in Heaven;2004-09-03;0;0;6.9;42;4.321249;6284.0
308467;Roadside;2013-03-01;0;0;4.2;5;0.160234;582527.0
8193;Napoleon Dynamite;2004-06-11;400000;46118097;6.7;554;23.603514;53925.0
188166;Blue Ruin;2014-04-25;0;258384;6.9;462;25.349758;74655.0
23827;Paranormal Activity;2007-09-14;15000;193355800;5.9;1316;47.456823;90591.0
1282;Dogtown and Z-Boys;2001-01-18;0;0;7.2;52;3.291609;4319.0
762;Monty Python and the Holy Grail;1975-03-13;400000;5028948;7.8;1708;64.782984;280.0
64499;Quinceañera;2006-06-05;0;0;7.0;7;0.034135;82335.0
281189;Gory Gory Hallelujah;2003-11-05;0;0;1.0;1;0.033883;1116801.0
1435;Tarnation;2003-10-19;218;1162014;7.5;22;1.063439;17108.0
47546;I Want Your Money;2010-07-06;0;0;3.8;5;0.084344;
189711;Love in the Time of Monsters;2014-03-08;0;0;5.0;2;0.133619;1425142.0
19204;The Beyond;1981-04-22;0;0;6.6;117;8.022122;29433.0
9029;What Happens in Vegas;2008-05-07;35000000;170000000;5.8;923;38.100488;56717.0
18045;The Dark Hours;2005-03-11;500000;0;5.5;22;1.428483;82641.0
11240;My Beautiful Laundrette;1985-09-07;860000;2451545;6.6;51;3.703005;3224.0
43743;Fabled;2002-01-01;0;0;0.0;0;0.003352;
157909;Show Me;2004-09-23;0;0;5.6;4;0.231297;545261.0
10238;Cries and Whispers;1972-12-21;0;0;7.8;115;11.347855;6648.0
3059;Intolerance;1916-09-04;385907;8394751;7.4;60;3.232447;100036.0
15800;Trekkies;1997-10-18;0;0;6.3;22;2.77754;63983.0
65203;The Broadway Melody;1929-02-08;379000;4358000;5.0;19;0.968865;145605.0
764;The Evil Dead;1981-10-15;350000;29400000;7.3;894;35.037625;7623.0
103620;Maniac;2012-12-26;6000000;31081;6.0;316;19.331884;64211.0
319069;Censored Voices;2015-01-24;0;0;5.1;8;0.59458;1414864.0
14278;Murderball;2005-07-22;300000;1750211;6.9;23;1.085909;82839.0
25678;American Ninja 2: The Confrontation;1987-05-01;0;0;4.9;49;5.061107;72543.0
79161;51 Birch Street;2006-10-18;0;0;6.8;6;0.049921;586066.0
371690;Rotor DR1;2015-10-20;350000;0;4.7;3;0.249561;1557430.0
389;12 Angry Men;1957-03-25;350000;1000000;8.2;2078;59.259204;39996.0
52032;My Dog Tulip;2009-01-01;0;246574;7.6;9;1.170257;146883.0
3078;It Happened One Night;1934-02-22;325000;4500000;7.7;275;11.871424;2662.0
38810;Dogtooth;2009-06-01;0;110197;6.9;332;28.858238;122423.0
21525;Tupac: Resurrection;2003-01-23;300000;7808524;8.0;26;1.314576;1110343.0
55123;Tumbleweeds;1999-11-28;312000;1281176;6.2;11;1.505703;77003.0
11980;The Prophecy;1995-09-01;8;16;6.4;138;11.818333;28902.0
11956;When the Cat's Away;1996-04-03;0;0;6.1;16;1.410387;17520.0
1550;Pieces of April;2003-01-19;300000;0;6.4;64;4.270596;3290.0
162396;The Big Swap;1998-06-11;0;0;0.0;0;0.627763;58547.0
26518;Old Joy;2006-01-01;300000;0;6.3;36;1.673208;56383.0
8942;Wendy and Lucy;2008-05-22;200000;0;6.4;64;0.713906;56383.0
68412;3 Backyards;2010-01-01;0;0;4.8;4;0.17817;115226.0
2786;Pierrot le Fou;1965-08-29;300000;0;7.6;127;7.791898;3776.0
87943;Sisters in Law;2005-09-03;0;0;7.3;2;0.025211;1046935.0
73981;Ayurveda: Art of Being;2001-09-20;300000;2074000;5.5;3;0.055868;7324.0
91721;Nothing But a Man;1964-01-01;0;0;7.0;2;0.008453;1043404.0
118452;First Love, Last Rites;1998-08-07;300000;40542;3.0;1;0.374291;130816.0
47534;Fighting Tommy Riley;2005-05-06;0;0;5.3;4;0.045429;112632.0
40914;Royal Kill;2009-04-10;0;0;2.8;6;1.088501;125044.0
365052;The Looking Glass;2015-10-23;0;0;7.0;1;0.062979;79726.0
13282;Death Race 2000;1975-04-27;300000;8000000;5.9;124;6.473667;101377.0
250184;Locker 13;2014-03-29;0;0;6.8;3;1.905197;61983.0
426067;Midnight Cabaret;1990-01-01;0;0;0.0;0;0.001389;1708905.0
324352;Anderson's Cross;2010-05-20;300000;0;0.0;0;0.006323;1424519.0
318040;Bizarre;2015-02-07;0;0;6.2;11;0.583446;1555903.0
27420;Graduation Day;1981-05-01;0;0;5.0;22;1.452199;22423.0
80468;Some Guy Who Kills People;2011-04-14;300000;0;5.7;45;2.733725;65242.0
84188;Compliance;2012-08-23;0;319285;6.3;221;8.942203;79434.0
2255;Chasing Amy;1997-04-04;250000;12021272;6.7;433;20.601483;19303.0
50035;Lovely & Amazing;2001-08-31;250000;4186931;6.3;23;1.45917;56539.0
300327;Death Calls;2010-09-01;0;0;0.0;0;0.005883;
14290;Better Luck Tomorrow;2002-01-12;0;0;6.5;27;3.877036;58189.0
29371;The Incredibly True Adventure of Two Girls In Love;1995-06-16;0;0;5.7;13;1.70819;86035.0
44490;Chuck & Buck;2000-01-21;0;0;5.7;16;0.812855;61069.0
32222;American Desi;2001-01-01;250000;0;5.0;4;0.126304;109026.0
378237;Amidst the Devil's Wings;2014-12-01;300000;0;0.0;0;0.018087;
431;Cube;1997-09-09;250000;501818;6.9;1069;44.656151;5877.0
76996;Love and Other Catastrophes;1996-08-01;0;0;5.8;9;0.619348;142513.0
51942;I Married a Strange Person!;1998-08-28;250;203;7.5;12;0.293649;126125.0
1424;November;2004-07-22;0;0;4.9;11;5.742359;17042.0
60420;Like Crazy;2011-10-28;250000;3542353;6.4;381;21.825564;132964.0
325123;Teeth and Blood;2015-03-10;0;0;3.0;1;0.055325;
142132;Sugar Town;1999-09-17;0;0;5.5;2;0.375423;3110.0
20520;The Motel;2005-01-01;0;0;7.0;3;0.120505;86262.0
109729;The Canyons;2013-07-29;250000;56825;4.1;75;6.978907;1035.0
78307;On the Outs;2004-09-11;0;0;5.9;6;0.493223;930628.0
12247;Shotgun Stories;2007-10-01;0;0;6.9;57;5.251143;71872.0
29917;Exam;2009-06-19;0;0;6.6;523;20.265518;105239.0
70687;The Sticky Fingers of Time;1997-06-06;250000;0;4.8;3;0.130169;85925.0
60463;Sunday School Musical;2008-10-21;0;0;5.5;4;0.46049;110876.0
46252;Rust;2010-10-07;0;0;0.0;0;0.399491;21246.0
24869;Ink;2009-01-23;250000;0;6.4;101;5.217002;92743.0
77934;The Christmas Bunny;2010-11-28;250000;0;5.7;7;0.065103;582841.0
34697;Butterfly;1982-02-05;0;0;5.0;12;1.063615;140086.0
320435;UnDivided;2013-02-01;0;0;0.0;0;0.010607;
150211;The Frozen;2012-10-10;0;0;4.2;14;1.084387;1331465.0
306667;Horse Camp;2015-01-10;0;0;5.5;2;0.172299;88506.0
274758;Give Me Shelter;2014-06-24;0;0;0.0;0;0.278981;1460398.0
3060;The Big Parade;1925-11-05;245000;22000000;7.0;21;0.785744;29962.0
40963;Little Big Top;2006-01-01;0;0;10.0;1;0.0921;
173224;Along the Roadside;2013-02-28;250;0;7.7;3;0.166655;1155992.0
18533;Bronson;2008-10-09;230000;2260712;6.9;733;18.450613;21183.0
376010;Western Religion;2015-10-09;0;0;0.0;0;0.58954;1562428.0
139948;Burn;2012-11-01;225000;111300;6.9;6;0.126676;1111709.0
77332;Urbania;2000-01-24;0;0;5.2;10;0.065155;193390.0
70478;The Stewardesses;1969-07-25;100000;27000000;4.3;5;1.183892;558559.0
35073;The Beast from 20,000 Fathoms;1953-06-13;210000;5000000;6.7;41;2.043661;11558.0
9659;Mad Max;1979-04-12;400000;100000000;6.6;1213;33.142185;20629.0
10218;Swingers;1996-10-18;200000;4505922;6.8;253;13.971674;11694.0
391;A Fistful of Dollars;1964-09-12;200000;14500000;7.6;883;38.771062;4385.0
43595;She Done Him Wrong;1933-02-09;200000;2200000;5.1;27;0.622752;116186.0
194588;Short Cut to Nirvana: Kumbh Mela;2004-05-11;0;0;0.0;0;0.004998;
54897;The Grace Card;2011-02-25;200000;2295733;6.5;10;0.616283;557883.0
83588;Middle of Nowhere;2012-10-12;0;0;6.6;7;2.836537;929825.0
53256;Three;2010-12-23;0;2611555;6.3;31;5.937602;1071.0
40920;The Business of Fancydancing;2002-01-14;200000;0;8.0;2;0.06104;1201090.0
287815;Call + Response;2008-10-10;0;0;8.0;1;0.062089;1553042.0
54702;Malevolence;2004-09-10;450000;0;4.9;14;1.077321;151017.0
176074;Reality Show;2015-01-01;0;0;5.5;2;0.472123;50583.0
69270;Super Hybrid;2010-01-01;13000000;0;4.6;24;4.009379;51445.0
5759;Baghead;2008-01-21;0;0;5.8;23;3.299345;45405.0
402515;American Beast;2014-10-21;0;0;0.0;0;0.018716;1686666.0
126141;The Case of the Grinning Cat;2004-12-05;0;0;7.7;3;0.092562;9956.0
48035;Ordet;1955-01-09;0;0;7.8;65;3.225189;11572.0
14758;Good Dick;2008-10-03;0;0;6.1;34;1.948435;77775.0
13363;The Man from Earth;2007-06-10;0;0;7.7;687;31.339015;76462.0
37985;The Trials Of Darryl Hunt;2007-06-15;0;0;6.8;4;0.15066;74105.0
25786;Samantha: An American Girl Holiday;2004-11-23;0;0;4.6;9;4.980585;15672.0
36549;Yesterday Was a Lie;2008-01-01;0;0;6.0;4;0.145014;1187357.0
361398;Theresa Is a Mother;2015-09-25;0;0;0.0;0;0.036532;1514634.0
289180;H.;2014-08-28;0;0;6.5;4;1.045623;1330498.0
288927;Archaeology of a Woman;2014-09-12;0;0;0.0;0;0.254659;1375627.0
21334;Children of Heaven;1997-08-01;180000;900000;7.8;112;7.072118;110695.0
79120;Weekend;2011-09-22;8000;469947;7.4;163;1.041254;586002.0
27995;She's Gotta Have It;1986-08-08;0;0;6.1;25;6.722213;5281.0
253290;Butterfly Girl;2014-03-10;0;0;0.0;0;0.015189;1288774.0
344466;The World Is Mine;2015-06-05;0;0;0.0;0;0.327622;1476699.0
55420;Another Earth;2011-07-22;100000;1776935;6.8;527;25.402697;45459.0
5822;Sweet Sweetback's Baadasssss Song;1971-04-23;150000;15200000;4.6;18;0.132878;135650.0
408429;Perfect Cowboy;2014-07-13;200;0;5.0;1;0.050978;1677569.0
39141;Tadpole;2002-11-01;150000;2891288;5.5;19;8.570328;17046.0
